v1,city_id,city,year,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v8,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,lg101214,urban_population,total_population,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,agri_gdp,nonagri_gdp,non_agri_share,agri_gdp_empgr,nonagri_gdp_empgr,ln_total_population,urban_pop_percent
6293,611000,商洛市,2014,4.1650724,5.7286487,9.6612082,5036,610000,Shaanxi (province),5.7899446,4.2188816,9.7162256,5.978765,13,9,47,4,5,30,.92523271,.81992435,.89091003,7.1737781,175700,2379431.5,1,44.189999,54.810001,.050000001,99,-.050000001,67.957436,326.99493,.8279351,3.3978717,-16.349747,14.682372,.073841169
6294,611000,商洛市,2015,4.2153654,5.8093057,9.7286539,5407,610000,Shaanxi (province),5.7832813,4.2631822,9.7037678,5.9810581,13,9,47,4,5,30,.92516786,.82168144,.89203292,7.108726,179211,2400114,.93000001,41.630001,57.439999,-.07,99.07,.07,71.035675,324.8233,.82055306,-4.9724975,22.737631,14.691027,.0746677
6295,611000,商洛市,2016,4.2634377,5.886076,9.7927799,5778,610000,Shaanxi (province),5.8382168,4.2765112,9.7474794,6.0286536,13,9,47,4,5,30,.92508131,.82329226,.89308059,7.1091323,179992,2410747,1,41.369999,57.630001,.07,99,-.07,71.988846,343.16684,.82659793,5.0392194,-24.021679,14.695447,.074662335
6296,611000,商洛市,2017,4.309926,5.9599528,9.8544827,6149,610000,Shaanxi (province),5.943296,4.2411256,9.8267651,6.1107469,13,9,47,4,5,30,.92498213,.82479525,.89407247,6.9705257,186292,2420622.5,.94,42.84,56.209999,-.059999999,99.050003,.050000001,69.486023,381.18924,.84581798,-4.1691613,19.059462,14.699535,.07696037
6297,611000,商洛市,2018,4.3554988,6.0318084,9.9145451,6520,610000,Shaanxi (province),5.9896173,4.2769461,9.8622494,6.1554565,13,9,47,4,5,30,.92487282,.82621485,.89502615,6.9471035,185714,2430070.3,.69999999,42.450001,56.849998,-.23999999,99.300003,.25,72.020157,399.26181,.84718245,-17.284838,99.815453,14.703431,.076423302
6298,611000,商洛市,2019,4.4006534,6.1024737,9.9736786,6891,610000,Shaanxi (province),5.9982128,4.3278646,9.8785057,6.1706367,13,9,47,4,5,30,.9247579,.82757568,.89595342,6.8746152,190662,2438715.8,.28999999,40.279999,59.43,-.41,99.709999,.41,75.782295,402.70844,.84162223,-31.070742,165.11046,14.706982,.078181311
6299,611000,商洛市,2020,4.4456892,6.1726742,10.032469,7262,610000,Shaanxi (province),5.9867473,4.398344,9.8945637,6.1726055,13,9,47,4,5,30,.92464221,.82889819,.89686209,6.7932057,202370,2447403.3,,,,,,,81.316101,398.11752,.83039135,,,14.710538,.082687639
6300,620100,兰州市,2001,2.8699436,6.0303864,9.5240622,32,620000,Gansu (province),5.9875584,2.8461285,9.4868298,6.0298715,6,5,54,2,3,34,1.0443624,1.0964338,.75402296,9.4370813,1806781.5,2932244.3,.81,51.860001,47.34,-.090000004,99.199997,.1,17.220982,398.44058,.95856971,-1.5498884,39.844059,14.891278,.61617702
6301,620100,兰州市,2002,2.9440572,6.1480188,9.630847,403,620000,Gansu (province),6.073215,2.930135,9.56493,6.1154599,6,5,54,2,3,34,1.042978,1.0922878,.75888866,9.4370489,1838720.6,2948745.8,.73000002,50.18,49.09,-.079999998,99.269997,.07,18.73016,434.07401,.95863521,-1.4984127,30.385181,14.896891,.62356025
6302,620100,兰州市,2003,3.0181115,6.2655439,9.7375393,774,620000,Gansu (province),6.189188,2.9772041,9.6530066,6.2286749,6,5,54,2,3,34,1.0416323,1.0883435,.76357138,9.4370804,2145365,3235671.5,.83999997,54.849998,44.310001,.11,99.160004,-.11,19.632849,487.45013,.96128279,2.1596134,-53.619514,14.989747,.66303545
6303,620100,兰州市,2004,3.0920119,6.3826675,9.8438807,1145,620000,Gansu (province),6.2510867,3.0759552,9.7242775,6.2920256,6,5,54,2,3,34,1.0403314,1.0846074,.76808351,9.4368429,2180186.3,3266045.3,.77999997,49.150002,50.080002,-.059999999,99.230003,.07,21.67057,518.57605,.95988762,-1.3002342,36.300323,14.99909,.66753095
6304,620100,兰州市,2005,3.1655619,6.4989057,9.9494009,1516,620000,Gansu (province),6.4553885,3.1403632,9.9096251,6.4910774,6,5,54,2,3,34,1.0390822,1.0810864,.77243364,9.4371109,2192451.5,3284770.3,.79000002,47.77,51.439999,.0099999998,99.209999,-.02,23.112261,636.12085,.96494067,.2311226,-12.722417,15.004807,.66745961
6305,620100,兰州市,2006,3.2385244,6.6134434,10.053333,1887,620000,Gansu (province),6.6481233,3.1878695,10.088828,6.6790614,6,5,54,2,3,34,1.0378728,1.0777544,.77662206,9.4377766,2256225.5,3309602.8,.25999999,49.16,50.57,-.52999997,99.730003,.51999998,24.236736,771.33539,.96953547,-12.845469,401.09439,15.012339,.68172091
6306,620100,兰州市,2007,3.3106,6.7253585,10.15481,2258,620000,Gansu (province),6.729044,3.3057008,10.154425,6.761127,6,5,54,2,3,34,1.0366896,1.0745834,.78064364,9.4375277,2272154.3,3329848.8,.27000001,49.380001,50.349998,.0099999998,99.730003,1.4210855e-14,27.267643,836.34729,.96842617,.27267644,1.1885210e-11,15.018437,.68235958
6307,620100,兰州市,2008,3.3813624,6.8338146,10.253052,2629,620000,Gansu (province),6.8760471,3.3856196,10.292965,6.9060793,6,5,54,2,3,34,1.0355278,1.0715592,.78448159,9.4376507,2294859.8,3350642,.31,45.810001,53.889999,.039999999,99.699997,-.029999999,29.536289,968.78931,.97041416,1.1814516,-29.063679,15.024663,.68490148
6308,620100,兰州市,2009,3.4503727,6.9379849,10.347278,3000,620000,Gansu (province),6.9857721,3.4469054,10.399241,7.0144043,6,5,54,2,3,34,1.0343788,1.068663,.78812611,9.4381227,2308686.8,3372258.8,.23999999,46.09,53.669998,-.07,99.760002,.059999999,31.403061,1081.1409,.97177362,-2.1982143,64.868454,15.031094,.68461138
6309,620100,兰州市,2010,3.5172029,7.037149,10.43681,3371,620000,Gansu (province),7.1500258,3.5505686,10.541696,7.1769972,6,5,54,2,3,34,1.0332363,1.065882,.79157406,9.4383326,2299776.8,3351274.8,.31,46.959999,52.73,.07,99.690002,-.07,34.833118,1274.1389,.97338897,2.4383183,-89.189728,15.024852,.68623942
6310,620100,兰州市,2011,3.5814164,7.1307044,10.521096,3742,620000,Gansu (province),7.2653208,3.6497164,10.645536,7.2918658,6,5,54,2,3,34,1.0320951,1.0632064,.7948212,9.4381552,2320568.3,3367833.8,.27000001,47.240002,52.490002,-.039999999,99.730003,.039999999,38.463757,1429.8442,.97380406,-1.5385503,57.193768,15.02978,.68903881
6311,620100,兰州市,2012,3.6426599,7.2183313,10.59985,4113,620000,Gansu (province),7.410871,3.7583799,10.787834,7.4364672,6,5,54,2,3,34,1.0309538,1.0606304,.79786539,9.4384489,2698915.8,3633046.5,.30000001,47.110001,52.59,.029999999,99.699997,-.029999999,42.878902,1653.8663,.9747287,1.2863671,-49.61599,15.105582,.74287951
6312,620100,兰州市,2013,3.7007513,7.3000474,10.673093,4484,620000,Gansu (province),7.3820715,3.8094931,10.744579,7.4097676,6,5,54,2,3,34,1.0298096,1.0581446,.80070835,9.4385939,2717825,3651954.8,.17,46.630001,53.200001,-.13,99.830002,.13,45.127556,1606.915,.97268379,-5.8665819,208.89894,15.110773,.74421102
6313,620100,兰州市,2014,3.7557967,7.3763509,10.74132,4855,620000,Gansu (province),7.4527082,3.8211415,10.819189,7.4788384,6,5,54,2,3,34,1.0286727,1.055755,.80336583,9.438365,2731220.3,3668365.3,.1,46.07,53.830002,-.07,99.900002,.07,45.656296,1724.5272,.97420818,-3.1959407,120.7169,15.115256,.74453336
6314,620100,兰州市,2015,3.8081753,7.4479446,10.805202,5226,620000,Gansu (province),7.4701338,3.8351099,10.823862,7.4961748,6,5,54,2,3,34,1.0275445,1.0534543,.80586553,9.4372463,2723666.5,3701728.5,.1,45.43,54.470001,0,99.900002,0,46.298519,1754.8414,.9742949,0,0,15.12431,.73578233
6315,620100,兰州市,2016,3.858429,7.5157232,10.865604,5597,620000,Gansu (province),7.4956255,3.8700855,10.844067,7.5219116,6,5,54,2,3,34,1.0264264,1.0512329,.80824167,9.4370508,2722853.5,3718152.3,.1,43.75,56.139999,0,99.889999,-.0099999998,47.946484,1800.1504,.9740563,0,-18.001503,15.128737,.73231363
6316,620100,兰州市,2017,3.9071672,7.580637,10.923442,5968,620000,Gansu (province),7.5300546,3.833061,10.860126,7.5545502,6,5,54,2,3,34,1.025319,1.049081,.81052214,9.4363918,2750267.8,3750615.5,.079999998,42.07,57.860001,-.02,99.93,.039999999,46.203751,1863.2072,.97580206,-.92407501,74.528282,15.13743,.73328435
6317,620100,兰州市,2018,3.9550281,7.6435843,10.979573,6339,620000,Gansu (province),7.620533,3.8836193,10.946152,7.6440811,6,5,54,2,3,34,1.0242233,1.04699,.8127321,9.4360638,2760978,3765266,.079999998,34.68,65.239998,0,99.919998,-.0099999998,48.599796,2039.6489,.97672701,0,-20.396488,15.141329,.73327571
6318,620100,兰州市,2019,4.0024652,7.705339,11.034699,6710,620000,Gansu (province),7.6101093,3.9522429,10.942822,7.63557,6,5,54,2,3,34,1.0231355,1.0449452,.81488407,9.4351053,2770164.5,3778670.5,.059999999,38.290001,61.650002,-.02,99.940002,.02,52.051979,2018.4988,.97486079,-1.0410396,40.369976,15.144883,.7331056
6319,620100,兰州市,2020,4.0497532,7.7666163,11.089437,7081,620000,Gansu (province),7.5756745,3.990092,10.934337,7.6030178,6,5,54,2,3,34,1.0220577,1.0429409,.81698698,9.434227,2780542.8,3790634.3,,,,,,,54.059864,1950.1753,.97302717,,,15.148044,.73352969
6320,620200,嘉峪关市,2001,.18899065,3.910886,10.164783,29,620000,Gansu (province),3.8564959,.16054773,10.114218,3.8810167,5,13,66,2,6,45,1.1146208,.71107006,.04965369,4.8822021,74023,123155.91,.43000001,81.470001,17.889999,-12.17,99.360001,11.96,1.1741538,47.299316,.97577739,-14.289452,565.69983,11.721207,.60105115
6321,620200,嘉峪关市,2002,.26306802,4.026866,10.269888,400,620000,Gansu (province),3.9370797,.23450686,10.187778,3.9614406,5,13,66,2,6,45,1.1121835,.71543312,.06781096,4.890882,78131,123958.57,.44,81.580002,17.98,.0099999998,99.559998,.2,1.2642851,51.268661,.97593349,.01264285,10.253733,11.727703,.63029927
6322,620200,嘉峪关市,2003,.33707431,4.1427102,10.374866,771,620000,Gansu (province),4.0001869,.29419014,10.217538,4.0244656,5,13,66,2,6,45,1.1098077,.71960104,.085278593,4.9046497,94620,164589.33,.44999999,80.849998,18.709999,.0099999998,99.559998,0,1.3420391,54.608356,.97601378,.013420391,0,12.011209,.57488537
6323,620200,嘉峪关市,2004,.41086698,4.2580576,10.479386,1142,620000,Gansu (province),4.0763588,.4089272,10.3039,4.1015801,5,13,66,2,6,45,1.1074936,.72357213,.10206304,4.9115644,93745,166128.73,.49000001,79.010002,20.49,.039999999,99.5,-.059999999,1.5052022,58.9305,.97509414,.060208086,-3.53583,12.020518,.5642913
6324,620200,嘉峪关市,2005,.48419631,4.3721919,10.582724,1513,620000,Gansu (province),4.3366594,.46729767,10.551674,4.3573165,5,13,66,2,6,45,1.1052243,.72730976,.11814948,4.9251618,104024,167465.67,.47,76.690002,22.84,-.02,99.529999,.029999999,1.5956763,76.451721,.97955501,-.031913526,2.2935517,12.028534,.62116611
6325,620200,嘉峪关市,2006,.5568077,4.483942,10.683714,1884,620000,Gansu (province),4.5233426,.52045095,10.724997,4.5414405,5,13,66,2,6,45,1.1029512,.73072195,.13352659,4.945292,109768,168556.33,.23999999,78.120003,21.65,-.23,99.769997,.23999999,1.6827863,92.143082,.98206478,-.38704085,22.11434,12.035026,.65122443
6326,620200,嘉峪关市,2007,.62840438,4.5920482,10.781116,2255,620000,Gansu (province),4.6635909,.60996187,10.855714,4.6808014,5,13,66,2,6,45,1.1006283,.73372126,.14817855,4.973958,106784,169616.17,.23,73,26.77,-.0099999998,99.769997,-1.4210855e-14,1.8403612,106.01609,.98293692,-.018403612,-1.5065793e-12,12.041293,.62956262
6327,620200,嘉峪关市,2008,.69859862,4.6953492,10.873792,2626,620000,Gansu (province),4.7920399,.68975705,10.973954,4.8084397,5,13,66,2,6,45,1.0982207,.73624247,.16207601,5.0011024,107476,170671.88,.23999999,72.68,27.08,.0099999998,99.760002,-.0099999998,1.9932312,120.54702,.98373407,.019932311,-1.2054702,12.047498,.62972295
6328,620200,嘉峪关市,2009,.76695669,4.7928624,10.96079,2997,620000,Gansu (province),4.8942842,.76643509,11.071679,4.9102731,5,13,66,2,6,45,1.0957093,.73824817,.17518646,5.0235286,108173,171771.25,.22,74.169998,25.610001,-.02,99.779999,.02,2.1520805,133.5244,.98413813,-.043041609,2.6704879,12.053919,.62975031
6329,620200,嘉峪关市,2010,.83302248,4.8838468,11.041408,3368,620000,Gansu (province),5.0259809,.86602724,11.178454,5.0414686,5,13,66,2,6,45,1.093091,.73973197,.18747824,5.0397935,108744,170701.22,.2,73.449997,26.35,-.02,99.800003,.02,2.3774471,152.3196,.9846316,-.047548942,3.0463917,12.04767,.63704288
6330,620200,嘉峪关市,2011,.89633894,4.9678159,11.115223,3739,620000,Gansu (province),5.1275225,.96966672,11.2676,5.1430426,5,13,66,2,6,45,1.0903774,.74071419,.19892387,5.0650048,109176,171546.38,,75.919998,24.08,,100,.2,2.6370654,168.59889,.98459983,,33.71978,12.052608,.63642263
6331,620200,嘉峪关市,2012,.95653129,5.0446372,11.182154,4110,620000,Gansu (province),5.2714086,1.0686976,11.408387,5.286253,5,13,66,2,6,45,1.0875893,.74123722,.20951261,5.1020637,149340,234853.34,.15000001,73.93,25.92,.15000001,99.849998,-.15000001,2.9115849,194.69,.98526537,.43673775,-29.203501,12.366716,.63588619
6332,620200,嘉峪关市,2013,1.0134082,5.1145782,11.242499,4481,620000,Gansu (province),5.1659245,1.1295152,11.280218,5.1834311,5,13,66,2,6,45,1.0847496,.74135995,.21926478,5.1409683,150936,235952.38,.15000001,71.989998,27.860001,0,99.849998,-1.4210855e-14,3.094156,175.19937,.98264569,0,-2.4897328e-12,12.371386,.63968843
6333,620200,嘉峪关市,2014,1.0670586,5.1784735,11.297125,4852,620000,Gansu (province),5.2139153,1.1336591,11.329872,5.2306771,5,13,66,2,6,45,1.0819008,.74117941,.22824408,5.162817,132562,236905.86,.14,62.810001,37.049999,-.0099999998,99.860001,.0099999998,3.1070046,183.81235,.98337781,-.031070046,1.8381234,12.375418,.55955559
6334,620200,嘉峪关市,2015,1.1178617,5.2372856,11.34699,5223,620000,Gansu (province),5.2409167,1.1623209,11.34506,5.2577062,5,13,66,2,6,45,1.0790671,.74077362,.23655587,5.1606107,127886,238954.02,11.22,59.82,28.969999,11.08,88.790001,-11.07,3.1973453,188.84314,.98335069,35.426586,-2090.4934,12.384027,.53519082
6335,620200,嘉峪关市,2016,1.1663636,5.2920661,11.393135,5594,620000,Gansu (province),5.2602201,1.1785963,11.358456,5.2769594,5,13,66,2,6,45,1.07626,.74020737,.24432318,5.1682363,128451,240011.45,10.71,53.099998,36.189999,-.50999999,89.290001,.5,3.249809,192.52385,.98340017,-1.6574025,96.261925,12.388442,.53518695
6336,620200,嘉峪关市,2017,1.213221,5.3438749,11.436598,5965,620000,Gansu (province),5.2913089,1.1445887,11.370844,5.3070011,5,13,66,2,6,45,1.073486,.73953646,.25167659,5.2041826,128588,239923.14,10.11,57.34,32.549999,-.60000002,89.889999,.60000002,3.1411493,198.60321,.98443007,-1.8846897,119.16193,12.388074,.53595495
6337,620200,嘉峪关市,2018,1.2591214,5.3936934,11.478328,6336,620000,Gansu (province),5.3391724,1.1707964,11.409908,5.3545313,5,13,66,2,6,45,1.0707494,.73880821,.25874111,5.2434154,129094,240859.59,.12,65.300003,34.580002,-9.9899998,99.879997,9.9899998,3.2245595,208.34021,.9847585,-32.213348,2081.3186,12.39197,.535972
6338,620200,嘉峪关市,2019,1.3045809,5.4423704,11.51911,6707,620000,Gansu (province),5.3284378,1.2448686,11.406715,5.3451447,5,13,66,2,6,45,1.06805,.73805702,.26560688,5.2972612,129463,241718.11,.050000001,61.139999,38.810001,-.07,99.949997,.07,3.4724786,206.11572,.98343188,-.24307351,14.428101,12.395528,.53559494
6339,620200,嘉峪关市,2020,1.3498945,5.4906192,11.559559,7078,620000,Gansu (province),5.3193293,1.2915552,11.426221,5.3369865,5,13,66,2,6,45,1.0653864,.73730838,.27232429,5.3208332,129865,242483.72,,,,,,,3.6384406,204.24684,.98249787,,,12.39869,.53556174
6340,620300,金昌市,2001,1.8021979,4.0467916,9.5947723,30,620000,Gansu (province),3.9489112,1.7629321,9.5070524,4.0554018,7,12,63,3,6,42,1.0521162,.73578018,.47349313,8.4088888,141069.59,441388.44,7.0700002,68.690002,24.24,-.13,92.93,.13,5.829505,51.878849,.89898336,-.75783563,6.7442503,12.997681,.31960419
6341,620300,金昌市,2002,1.8764352,4.1705718,9.7068663,401,620000,Gansu (province),4.0764952,1.8625946,9.6182384,4.1802006,7,12,63,3,6,42,1.0512106,.74096465,.48368809,8.4127989,149450.48,445739.84,7.4400001,68.419998,24.139999,.37,92.559998,-.37,6.4404254,58.938538,.90149087,2.3829575,-21.807259,13.007491,.33528635
6342,620300,金昌市,2003,1.9505743,4.2941074,9.8187418,772,620000,Gansu (province),4.197051,1.9003451,9.7100391,4.2928972,7,12,63,3,6,42,1.0503186,.7458992,.49348828,8.4104033,167294.58,475043.78,6.9699998,68.199997,24.82,-.47,93.019997,.46000001,6.6882019,66.489967,.90860385,-3.1434548,30.585386,13.071162,.35216665
6343,620300,金昌市,2004,2.0244825,4.4169183,9.9299564,1143,620000,Gansu (province),4.3566532,2.0171924,9.8826885,4.4486666,7,12,63,3,6,42,1.0494282,.75056732,.50289959,8.4089489,178699.83,479323.19,6.29,69.480003,24.23,-.68000001,93.709999,.69,7.51719,77.995659,.91209286,-5.1116891,53.817005,13.080131,.37281698
6344,620300,金昌市,2005,2.0979013,4.5382819,10.039798,1514,620000,Gansu (province),4.4913054,2.0846524,9.9956112,4.57759,7,12,63,3,6,42,1.0485229,.75493866,.51191211,8.4120579,181409.27,482495.69,6.1999998,68.489998,25.309999,-.090000004,93.800003,.090000004,8.0417957,89.237854,.91733325,-.72376162,8.0314074,13.086727,.37598112
6345,620300,金昌市,2006,2.1705544,4.6573257,10.147436,1885,620000,Gansu (province),4.7271209,2.1391678,10.215446,4.799603,7,12,63,3,6,42,1.0475876,.75897729,.52051497,8.4148979,191206.92,484943.03,5.8600001,68.410004,25.73,-.34,94.139999,.34,8.4923668,112.96984,.9300822,-2.8874047,38.409748,13.091786,.39428738
6346,620300,金昌市,2007,2.2421319,4.7730579,10.251929,2256,620000,Gansu (province),4.6833105,2.2349026,10.159657,4.7662086,7,12,63,3,6,42,1.0466044,.76264316,.52869755,8.4172783,191542.84,487738.22,4.3899999,68.309998,27.299999,-1.47,95.610001,1.47,9.3455715,108.12743,.92044497,-13.73799,158.94733,13.097534,.3927165
6347,620300,金昌市,2008,2.3122458,4.8846636,10.352507,2627,620000,Gansu (province),4.9497213,2.3057327,10.415487,5.0183864,7,12,63,3,6,42,1.0455725,.76592743,.53644478,8.4198465,193709.84,490753.31,4.2800002,68.050003,27.67,-.11,95.720001,.11,10.031526,141.13564,.93363953,-1.1034678,15.52492,13.103697,.39471939
6348,620300,金昌市,2009,2.3804896,4.9911013,10.448166,2998,620000,Gansu (province),5.0771713,2.3774481,10.540811,5.1422324,7,12,63,3,6,42,1.0444642,.76878303,.54374588,8.4229593,194956.92,493947.75,4.1900001,68.059998,27.74,-.090000004,95.800003,.079999998,10.777365,160.31992,.93701029,-.96996284,12.825593,13.110185,.39469138
6349,620300,金昌市,2010,2.4464412,5.0914936,10.538062,3369,620000,Gansu (province),5.1925235,2.485024,10.631626,5.2570963,7,12,63,3,6,42,1.0432601,.77118319,.55059075,8.4266186,201307.84,490767.59,4.4400001,68.550003,27.02,.25,95.57,-.23,12.001408,179.92201,.93746775,3.0003519,-41.382065,13.103726,.41018978
6350,620300,金昌市,2011,2.5096703,5.1851773,10.621584,3740,620000,Gansu (province),5.4022789,2.5795643,10.832209,5.4600234,7,12,63,3,6,42,1.0419526,.77312332,.55696934,8.4326334,201457.84,493220.97,4.0900002,69.760002,26.15,-.34999999,95.910004,.34,13.19139,221.91156,.94389099,-4.6169863,75.449928,13.108712,.40845352
6351,620300,金昌市,2012,2.5698433,5.2717433,10.698351,4111,620000,Gansu (province),5.4982195,2.6795688,10.920835,5.5561924,7,12,63,3,6,42,1.040534,.77460718,.56288236,8.4364176,204041.47,473325.81,3.05,76.080002,20.870001,-1.04,96.949997,1.04,14.578805,244.25664,.9436754,-15.161957,254.0269,13.067539,.43108037
6352,620300,金昌市,2013,2.626801,5.3513231,10.768511,4482,620000,Gansu (province),5.4312201,2.7251551,10.836542,5.495883,7,12,63,3,6,42,1.0390161,.77567625,.56834447,8.439949,208194.98,475433.41,2.6300001,73.75,23.620001,-.41999999,97.370003,.41999999,15.25878,228.42776,.93738359,-6.4086876,95.939659,13.071982,.43790567
6353,620300,金昌市,2014,2.6806591,5.4246163,10.832768,4853,620000,Gansu (province),5.4983931,2.7447386,10.906598,5.5601416,7,12,63,3,6,42,1.0374305,.77640909,.57339364,8.4442539,205859.17,476955.97,1.91,73.110001,24.98,-.72000003,98.089996,.72000003,15.560546,244.29904,.94011939,-11.203593,175.89531,13.075179,.43161044
6354,620300,金昌市,2015,2.7317786,5.4925213,10.891997,5224,620000,Gansu (province),5.5160193,2.7761388,10.912132,5.578598,7,12,63,3,6,42,1.0357985,.77687472,.57808429,8.4439564,207652.84,481114.22,1.38,69.830002,28.799999,-.52999997,98.629997,.54000002,16.056902,248.6433,.93933928,-8.5101576,134.26738,13.08386,.4316082
6355,620300,金昌市,2016,2.7806814,5.5561209,10.947256,5595,620000,Gansu (province),5.5278168,2.7906342,10.917602,5.590559,7,12,63,3,6,42,1.0341396,.77714103,.58248127,8.4423189,212224.84,483218.97,2.51,66.279999,31.209999,1.13,97.489998,-1.14,16.291348,251.59402,.93918538,18.409222,-286.8172,13.088225,.43918979
6356,620300,金昌市,2017,2.8279996,5.6165566,10.999652,5966,620000,Gansu (province),5.562202,2.7641711,10.93339,5.6213479,7,12,63,3,6,42,1.0324724,.77727276,.58665425,8.453373,202130.72,480799.38,2.55,64.709999,32.740002,.039999999,97.449997,-.039999999,15.865884,260.3956,.94256932,.63463533,-10.415824,13.083205,.42040554
6357,620300,金昌市,2018,2.8743906,5.6749001,11.050221,6337,620000,Gansu (province),5.5925303,2.7892501,10.953283,5.6513753,7,12,63,3,6,42,1.0308137,.77732688,.59066826,8.4484663,202914.81,482673.34,2.5999999,66.610001,30.790001,.050000001,97.400002,-.050000001,16.268816,268.41391,.9428528,.8134408,-13.420695,13.087095,.42039779
6358,620300,金昌市,2019,2.9203517,5.7320862,11.099833,6708,620000,Gansu (province),5.6117306,2.8643274,10.981674,5.6738544,7,12,63,3,6,42,1.0291748,.77734625,.59457058,8.4666433,203627.81,484387.38,3.3499999,54.040001,42.610001,.75,96.650002,-.75,17.537254,273.61734,.93976653,13.152941,-205.21301,13.09064,.42038217
