v1,region_id,year,city_id,city,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v11,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,lg101214,urban_population,total_population,nonagri_gdp,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,wtrend_lg_agri_predicted,wtrend_lg_nonagri_predicted,wtrend_lg_gdppc_predicted,wv1,wlg_nonagri_predicted,wlg_agri_predicted,wlg_gdppc_predicted,wlg_totalgdp_predicted,wlg101214,wurban_population,wtotal_population,wnonagri_gdp,wemp_agri,wemp_ind,wemp_ser,wemp_agri_gr,wemp_nonagri,wemp_nonagri_gr
6113,305,2014,610100,西安市,5.1021128,8.3514757,10.83903,5039,610000,Shaanxi (province),8.4285212,5.1545901,10.918019,8.4656792,5,3,18,2,2,14,1.0380301,1.1953217,1.0913432,8.3403435,5300720.5,8546422,.96352386,.1,39.080002,60.82,-.039999999,99.900002,.039999999,3.7157223,5.6186333,9.925765,5128.7998,5.6709328,3.7732482,9.9962826,5.8543849,9.1143732,88695.609,820326.63,.83630562,,,,,,
6114,305,2015,610100,西安市,5.1529512,8.4283419,10.908917,5410,610000,Shaanxi (province),8.4514341,5.2003183,10.928642,8.4894342,5,3,18,2,2,14,1.0374076,1.1921239,1.0904398,8.3317881,5365814,8620792,.96271282,.11,39.470001,60.419998,.0099999998,99.889999,-.0099999998,3.7654536,5.7026415,9.9890366,5499.7998,5.7219338,3.8039062,10.013911,5.9037089,9.1052876,90535.695,827786.06,.83768898,,,,,,
6115,305,2016,610100,西安市,5.2016168,8.5012674,10.975186,5781,610000,Shaanxi (province),8.4781971,5.2118082,10.950335,8.5156317,5,3,18,2,2,14,1.0367781,1.1890821,1.089605,8.3254938,5416352,8658976,.96325743,.11,37.889999,61.990002,0,99.879997,-.0099999998,3.8130004,5.7831211,10.048826,5870.7998,5.742835,3.8288095,10.021606,5.9259968,9.1081429,90088.242,831642.06,.83657193,,,,,,
6116,305,2017,610100,西安市,5.2487407,8.5712471,11.038798,6152,610000,Shaanxi (province),8.5302353,5.1803808,10.986031,8.564723,5,3,18,2,2,14,1.0361469,1.1861711,1.0888249,8.3171759,5447661,8773819,.96610022,.1,37.23,62.669998,-.0099999998,99.900002,.02,3.8589845,5.8610144,10.106092,6241.7998,5.8178625,3.7953446,10.047334,5.9865227,9.0848131,85485.844,836461.44,.84833854,,,,,,
6117,305,2018,610100,西安市,5.2949796,8.6392164,11.100652,6523,610000,Shaanxi (province),8.5913229,5.2148108,11.039869,8.6249189,5,3,18,2,2,14,1.0355182,1.183368,1.0880833,8.3031321,5484675.5,8808075,.96696204,.079999998,37.110001,62.810001,-.02,99.919998,.02,3.9040668,5.9371643,10.16172,6612.7998,5.8885312,3.8164475,10.090996,6.0514593,9.0824604,86635.727,839762.38,.85311234,,,,,,
6118,305,2019,610100,西安市,5.3408194,8.7060061,11.161516,6894,610000,Shaanxi (province),8.606905,5.2722955,11.065358,8.6419134,5,3,18,2,2,14,1.034894,1.1806489,1.0873671,8.2940121,5526721,8839450,.96559727,.15000001,34.709999,65.139999,.07,99.849998,-.07,3.9487495,6.0123062,10.216454,6983.7998,5.9253116,3.8822873,10.123181,6.0929413,9.0956936,92897.383,842551.75,.84929574,,,,,,
6119,305,2020,610100,西安市,5.3865452,8.7723312,11.222005,7265,610000,Shaanxi (province),8.5862188,5.3409615,11.072017,8.6244373,5,3,18,2,2,14,1.0342758,1.1779934,1.086668,8.2859097,5363262.5,8940630,.9625026,,,,,,,3.9933157,6.0870523,10.270855,7354.7998,5.9288211,3.9466085,10.138374,6.1062589,9.0963402,94991.977,845076.63,.84150249,,,,,,
6120,306,2001,610200,铜川市,1.7773972,3.8156974,8.785964,214,610000,Shaanxi (province),3.7039831,1.7364485,8.690443,3.834837,9,11,,3,5,,.96342617,.69376308,.46697721,7.9255304,284199.66,872778.06,.87734598,.85000002,66.190002,32.970001,.050000001,99.160004,-.039999999,3.8036129,5.6686797,8.8805161,115.42857,5.6013985,3.777813,8.8331814,5.8219132,7.8828893,401952.69,3510663.5,.81604964,,,,,,
6121,306,2002,610200,铜川市,1.8522037,3.945498,8.9041338,585,610000,Shaanxi (province),3.8993402,1.828721,8.8633881,4.0181074,9,11,,3,5,,.96427828,.70097691,.47744197,7.9275231,281297.44,879651.56,.88801444,1.01,64.440002,34.549999,.16,98.989998,-.17,3.8767033,5.8046312,9.0033226,486.42856,5.7523341,3.8494585,8.9564562,5.9558496,7.8833089,414419.94,3528825.8,.82791555,,,,,,
6122,306,2003,610200,铜川市,1.9269079,4.0750189,9.0220652,956,610000,Shaanxi (province),4.0111771,1.8840089,8.9466143,4.1237683,9,11,,3,5,,.96509749,.70784283,.48750079,7.9369125,257791.53,825145.5,.89351577,.97000003,61.779999,37.25,-.039999999,99.029999,.039999999,3.949729,5.940414,9.1260118,857.42859,5.8741417,3.9023025,9.0494032,6.064785,7.8737803,424282.53,3339447,.83708405,,,,,,
6123,306,2004,610200,铜川市,2.0013485,4.2038665,9.1394157,1327,610000,Shaanxi (province),4.1588812,2.0022259,9.1073046,4.2683735,9,11,,3,5,,.96588141,.71436346,.49715292,7.9344645,267785.5,831672,.89628905,1.04,60.369999,38.59,.07,98.959999,-.07,4.0225577,6.0757298,9.2483463,1228.4286,6.0184073,4.0220451,9.200345,6.2087355,7.8625751,451026.38,3373222.8,.83774674,,,,,,
6124,306,2005,610200,铜川市,2.0752575,4.3314853,9.2556581,1698,610000,Shaanxi (province),4.3484201,2.0538449,9.2757816,4.4444613,9,11,,3,5,,.96662998,.72053826,.50638676,7.9163446,269261.56,836446.81,.90842658,1.15,59.73,39.119999,.11,98.849998,-.11,4.0949383,6.210114,9.3699007,1599.4286,6.155755,4.0718203,9.3238506,6.3301716,7.8474045,456081.63,3392622.5,.84933627,,,,,,
6125,306,2006,610200,铜川市,2.1483686,4.4572091,9.370183,2069,610000,Shaanxi (province),4.3774743,2.1160722,9.2878246,4.4765992,9,11,,3,5,,.96734661,.72636545,.51519465,7.9006658,297921.13,840570.25,.90562958,1.08,58.060001,40.860001,-.07,98.919998,.07,4.1666179,6.3429585,9.4901266,1970.4286,6.3395929,4.1320519,9.4866323,6.4960666,7.8100762,494978.59,3413216.3,.86266041,,,,,,
6126,306,2007,610200,铜川市,2.2203619,4.5804138,9.4824295,2440,610000,Shaanxi (province),4.5470958,2.205292,9.444375,4.6389036,9,11,,3,5,,.96804732,.73186231,.52356416,7.8887506,307043.19,845646.06,.91228044,1.1,56.009998,42.889999,.02,98.900002,-.02,4.2372866,6.4735193,9.6083622,2341.4285,6.4926257,4.2217059,9.6244907,6.6392126,7.787086,522952.75,3433423.3,.870363,,,,,,
6127,306,2008,610200,铜川市,2.2908375,4.7002749,9.5916328,2811,610000,Shaanxi (province),4.7468104,2.2884495,9.6347866,4.8289204,9,11,,3,5,,.96872652,.73701483,.53147805,7.8745556,313073.06,850939.38,.92117071,.97000003,53.169998,45.860001,-.13,99.029999,.13,4.3065476,6.6010447,9.723937,2712.4285,6.5976548,4.3026395,9.7256966,6.7410789,7.7386971,530405.13,3454620.8,.87288994,,,,,,
6128,306,2009,610200,铜川市,2.3593569,4.8158865,9.6969337,3182,610000,Shaanxi (province),4.8489704,2.3566012,9.7342978,4.928441,9,11,,3,5,,.96936631,.74179459,.53891879,7.8755164,315047.09,856428.13,.92360514,.69999999,50.549999,48.75,-.27000001,99.300003,.27000001,4.3739653,6.7248292,9.8362207,3083.4285,6.7129431,4.3723392,9.8259296,6.8562346,7.6715889,537849.75,3476871.8,.87318945,,,,,,
6129,306,2010,610200,铜川市,2.4254763,4.9264565,9.7975798,3553,610000,Shaanxi (province),5.0591865,2.4673562,9.922617,5.1313982,9,11,,3,5,,.96995294,.74618584,.54587245,7.8681579,328323.22,851150.5,.93033391,.61000001,49.139999,50.25,-.090000004,99.389999,.090000004,4.4390941,6.844161,9.9445877,3454.4285,6.9468112,4.4778714,10.032301,7.074532,7.6121621,551913.06,3454575.5,.8855983,,,,,,
6130,306,2011,610200,铜川市,2.4887445,5.0312781,9.89291,3924,610000,Shaanxi (province),5.1545548,2.5619905,10.003778,5.2267156,9,11,,3,5,,.97047144,.75017655,.55232531,7.8608799,326467.78,853978.06,.93038136,.58999997,45.869999,53.540001,-.02,99.410004,.02,4.5014849,6.9582968,10.048384,3825.4285,7.1093564,4.5794711,10.183632,7.2274156,7.5687928,554683.69,3473450.8,.89316857,,,,,,
6131,306,2012,610200,铜川市,2.5488155,5.1299744,9.9825802,4295,610000,Shaanxi (province),5.3143201,2.6681824,10.159904,5.3828425,9,11,,3,5,,.97091734,.75377625,.55827653,7.8555312,298009.72,846589.94,.9337725,.5,47.259998,52.240002,-.090000004,99.5,.090000004,4.5607853,7.0667505,10.147178,4196.4287,7.2310758,4.6695967,10.297402,7.3490634,7.5314817,568040.19,3230300.3,.89345092,,,,,,
6132,306,2013,610200,铜川市,2.605526,5.2224774,10.06652,4666,610000,Shaanxi (province),5.3653374,2.714422,10.201816,5.4335442,9,11,,3,5,,.97128344,.75700003,.56374133,7.8364768,299227.63,850679.94,.93406731,.17,51,48.830002,-.33000001,99.830002,.33000001,4.616837,7.169414,10.240875,4567.4287,7.3038869,4.7151003,10.361787,7.4170713,7.5189896,595030.56,3245122,.89729756,,,,,,
6133,306,2014,610200,铜川市,2.6590114,5.3091807,10.145103,5037,610000,Shaanxi (province),5.3930321,2.7132487,10.229637,5.4593611,9,11,,3,5,,.97157431,.75988716,.5687632,7.8282094,300174.16,854501.94,.9358229,.16,46.220001,53.619999,-.0099999998,99.839996,.0099999998,4.6697555,7.2665892,10.329758,4938.4287,7.3660378,4.7358184,10.426528,7.4761572,7.5084486,603002.81,3259919.3,.89989203,,,,,,
6134,306,2015,610200,铜川市,2.7096794,5.3908334,10.219044,5408,610000,Shaanxi (province),5.425518,2.757874,10.250874,5.4926305,9,11,,3,5,,.97180259,.76249176,.57340777,7.8234057,305258.88,861934.69,.93509007,.15000001,46.919998,52.93,-.0099999998,99.849998,.0099999998,4.7199006,7.3589153,10.414407,5309.4287,7.3944435,4.7661152,10.443445,7.5031199,7.4745641,612261.44,3288272.8,.90096372,,,,,,
6135,306,2016,610200,铜川市,2.7580726,5.4683962,10.289264,5779,610000,Shaanxi (province),5.4421968,2.7667007,10.261425,5.5088015,9,11,,3,5,,.971982,.76487088,.57774526,7.8187647,304292.13,865749.75,.93556505,.18000001,45.509998,54.310001,.029999999,99.82,-.029999999,4.767797,7.4472795,10.49565,5680.4287,7.4194102,4.7810111,10.463244,7.5255427,7.4551067,617316.25,3302807.8,.90298611,,,,,,
6136,306,2017,610200,铜川市,2.8048553,5.5429144,10.356767,6150,610000,Shaanxi (province),5.4934878,2.7285776,10.295589,5.5545659,9,11,,3,5,,.97212857,.76708144,.58185309,7.7967873,314768.47,867224.56,.94074976,.16,44.240002,55.610001,-.02,99.849998,.029999999,4.814086,7.5326576,10.574384,6051.4287,7.5110645,4.7464418,10.541279,7.6055312,7.4541311,586477.69,3314346.3,.91280442,,,,,,
6137,306,2018,610200,铜川市,2.8507121,5.6153698,10.422486,6521,610000,Shaanxi (province),5.5735798,2.7774012,10.369328,5.6328321,9,11,,3,5,,.97225583,.76917267,.58580244,7.7869272,311787.78,870604.81,.942469,.16,45.439999,54.41,0,99.849998,0,4.8594413,7.6159558,10.651425,6422.4287,7.5763478,4.7801814,10.599255,7.667284,7.4318304,591788,3327289.8,.91577333,,,,,,
6138,306,2019,610200,铜川市,2.896138,5.6866193,10.487204,6892,610000,Shaanxi (province),5.5667076,2.8196368,10.370022,5.6288514,9,11,,3,5,,.97237182,.77118033,.5896408,7.7755418,316184.03,873730.56,.93974775,.22,42.700001,57.080002,.059999999,99.779999,-.07,4.9043684,7.6980267,10.727509,6793.4287,7.5862565,4.8306003,10.627828,7.6792092,7.4972014,600944.81,3339133.5,.91398072,,,,,,
6139,306,2020,610200,铜川市,2.9414437,5.7574153,10.551566,7263,610000,Shaanxi (province),5.5761924,2.8934598,10.409636,5.6423321,9,11,,3,5,,.97248477,.77313513,.59339941,7.7611527,277718.63,875250.5,.93600011,,,,,,,4.949173,7.779624,10.803238,7164.4287,7.5900478,4.9002972,10.661451,7.6898355,7.463654,587752.13,3351104,.90821284,,,,,,
6140,307,2001,610300,宝鸡市,3.7941236,5.5197349,9.0291805,211,610000,Shaanxi (province),5.4217863,3.7632542,8.9531126,5.5960913,6,5,36,2,3,23,.99009609,1.003588,.99683362,8.8353844,744722,3663522.3,.84004068,2.0999999,49.450001,48.459999,.2,97.910004,-.090000004,3.0204141,4.2981372,8.7392693,131.16667,4.229908,2.9870398,8.6979275,4.5183477,9.4266367,158524.56,2152068.5,.75668675,,,,,,
6141,307,2002,610300,宝鸡市,3.8686137,5.6500125,9.146986,582,610000,Shaanxi (province),5.6562762,3.8441103,9.1534586,5.8075371,6,5,36,2,3,23,.99057811,1.0038095,.99721134,8.8352699,710845,3691581.3,.85962343,2.1900001,49.110001,48.700001,.090000004,97.809998,-.1,3.0949774,4.4312296,8.8565216,502.16666,4.3493705,3.0759711,8.7810593,4.6292048,9.431366,158407.47,2163201,.76262653,,,,,,
6142,307,2003,610300,宝鸡市,3.9430265,5.7800455,9.2646008,953,610000,Shaanxi (province),5.6690922,3.8941848,9.1438122,5.8256679,6,5,36,2,3,23,.99104172,1.004011,.99757153,8.8476372,801075,3694888.3,.85506678,2.22,48.169998,49.610001,.029999999,97.779999,-.029999999,3.169457,4.5641518,8.9736691,873.16669,4.4688311,3.1223707,8.8653393,4.7309213,9.4341755,163350.61,2091845.1,.77521396,,,,,,
6143,307,2004,610300,宝鸡市,4.0172238,5.9096041,9.3818512,1324,610000,Shaanxi (province),5.8603263,4.0125871,9.3418102,6.006669,6,5,36,2,3,23,.9915027,1.0042195,.99791443,8.8498049,828153,3725384.8,.86386156,3.28,45.43,51.279999,1.0599999,96.709999,-1.0700001,3.2437224,4.6965275,9.0904217,1244.1666,4.6555338,3.2394867,9.0452471,4.9013948,9.4345627,182357.36,2111727,.78700548,,,,,,
6144,307,2005,610300,宝鸡市,4.0909448,6.0381823,9.4982615,1695,610000,Shaanxi (province),6.0418868,4.0764728,9.5019035,6.1730008,6,5,36,2,3,23,.99196666,1.0044456,.99823773,8.8368168,838895,3746790.3,.87711775,2.0699999,46.599998,51.330002,-1.21,97.93,1.22,3.3175247,4.827744,9.2062168,1615.1666,4.794476,3.3013058,9.1749773,5.027029,9.4345226,182855,2123933.3,.79753166,,,,,,
6145,307,2006,610300,宝鸡市,4.1639175,6.1651497,9.6132555,2066,610000,Shaanxi (province),6.1243711,4.129354,9.5697184,6.2518945,6,5,36,2,3,23,.99244058,1.0046986,.99853814,8.8226719,887121,3768588.3,.88027281,2.1900001,47.439999,50.369999,.12,97.809998,-.12,3.3906047,4.9570856,9.3203773,1986.1666,4.9727874,3.3554049,9.331769,5.1839457,9.4340973,212975.25,2136275.3,.81430244,,,,,,
6146,307,2007,610300,宝鸡市,4.2358341,6.289886,9.7262669,2437,610000,Shaanxi (province),6.1800718,4.2172294,9.620286,6.3115025,6,5,36,2,3,23,.99294031,1.0050032,.998815,8.8143091,904407,3790909.3,.87684011,2.26,46.93,50.810001,.07,97.739998,-.07,3.4626625,5.0837522,9.4321499,2357.1667,5.0400281,3.4430285,9.3898869,5.2511511,9.4347115,218694.48,2149094.8,.8138119,,,,,,
6147,307,2008,610300,宝鸡市,4.3062987,6.4116693,9.8366194,2808,610000,Shaanxi (province),6.391799,4.3033242,9.8145504,6.5085821,6,5,36,2,3,23,.99346942,1.0053657,.99906832,8.8027935,919405,3814570.5,.88977814,2.21,46.240002,51.549999,-.050000001,97.790001,.050000001,3.5333107,5.2069845,9.5408096,2728.1667,5.2098374,3.5273924,9.5532646,5.4091849,9.4343872,225607.39,2162125,.82343239,,,,,,
6148,307,2009,610300,宝鸡市,4.3748713,6.5295019,9.9433718,3179,610000,Shaanxi (province),6.6198511,4.3739295,10.037536,6.7204471,6,5,36,2,3,23,.99400181,1.0057441,.99929792,8.7931814,925648,3839174,.90429837,1.52,45.459999,53.02,-.69,98.480003,.69,3.6021116,5.3259134,9.645525,3099.1667,5.3785086,3.5981874,9.7071447,5.5593514,9.4326077,226821.61,2176050,.83792031,,,,,,
6149,307,2010,610300,宝鸡市,4.4411025,6.6423373,10.045528,3550,610000,Shaanxi (province),6.8526807,4.4848738,10.248832,6.9422345,6,5,36,2,3,23,.99449968,1.0060818,.99950492,8.7708206,939226,3814540.8,.91433907,1.58,45.810001,52.610001,.059999999,98.419998,-.059999999,3.6686141,5.4396763,9.7454958,3470.1667,5.5763731,3.7131157,9.8730669,5.7424459,9.4297705,234439.8,2162179,.84985197,,,,,,
6150,307,2011,610300,宝鸡市,4.5045414,6.7493548,10.142329,3921,610000,Shaanxi (province),6.8649063,4.5783057,10.243962,6.9616804,6,5,36,2,3,23,.99493885,1.0063462,.9996897,8.7469444,979524,3829019,.90776104,1.71,46.669998,51.619999,.13,98.290001,-.13,3.732357,5.547543,9.8400764,3841.1667,5.6836767,3.804028,9.9622765,5.8499389,9.4279375,231235.63,2173606,.84985322,,,,,,
6151,307,2012,610300,宝鸡市,4.564847,6.8502593,10.233521,4292,610000,Shaanxi (province),7.0099444,4.677321,10.383699,7.102561,6,5,36,2,3,23,.99532419,1.0065476,.99985546,8.7187576,1163798,3738783.8,.91154295,.66000003,46.880001,52.459999,-1.05,99.339996,1.05,3.7929895,5.6491241,9.9289408,4212.1665,5.8314905,3.9053092,10.100718,5.9903779,9.4254942,239816.61,2047749.8,.85588169,,,,,,
6152,307,2013,610300,宝鸡市,4.621861,6.9450445,10.319107,4663,610000,Shaanxi (province),7.0740252,4.7279162,10.43706,7.1654558,6,5,36,2,3,23,.9956547,1.0066867,1.0000031,8.6988659,1192505,3755699,.9126246,.67000002,53.330002,46,.0099999998,99.330002,-.0099999998,3.8503406,5.7443719,10.012066,4583.1665,5.8695526,3.9582367,10.116856,6.0282164,9.4246264,249374.47,2057486.4,.85591561,,,,,,
6153,307,2014,610300,宝鸡市,4.6757083,7.0341043,10.399464,5034,610000,Shaanxi (province),7.1153297,4.7323194,10.479736,7.2035899,6,5,36,2,3,23,.99593383,1.0067703,1.0001352,8.6925364,1218119,3772730,.91552263,.75,51.98,47.27,.079999998,99.25,-.079999998,3.9045203,5.8336926,10.089861,4954.1665,5.922771,3.9682531,10.173717,6.0756006,9.4223671,255696,2066637.6,.86077225,,,,,,
6154,307,2015,610300,宝鸡市,4.7267776,7.1181536,10.475264,5405,610000,Shaanxi (province),7.1488514,4.7715864,10.502062,7.2375984,6,5,36,2,3,23,.99616838,1.0068079,1.0002552,8.686883,1230208,3805552.5,.91507703,.69999999,50.990002,48.310001,-.050000001,99.300003,.050000001,3.9559078,5.9178076,10.162995,5325.1665,5.9493423,3.9962513,10.190351,6.1027126,9.4197083,262402.88,2084420.4,.86039883,,,,,,
6155,307,2016,610300,宝鸡市,4.7756,7.1981115,10.547379,5776,610000,Shaanxi (province),7.1745358,4.7883492,10.522224,7.2625279,6,5,36,2,3,23,.99636495,1.0068082,1.0003654,8.680584,1237554.6,3822277.3,.91576803,.67000002,50.450001,48.880001,-.029999999,99.330002,.029999999,4.0050421,5.9976597,10.232349,5696.1665,5.9909739,4.0188184,10.224803,6.1412044,9.4191246,263345.78,2093592.1,.86298758,,,,,,
6156,307,2017,610300,宝鸡市,4.8228173,7.2749729,10.616749,6147,610000,Shaanxi (province),7.2505174,4.7529197,10.582624,7.3295894,6,5,36,2,3,23,.99653155,1.0067803,1.0004692,8.6601944,1119185.4,3844567,.92397338,.60000002,50.459999,48.93,-.07,99.389999,.059999999,4.0525627,6.0742707,10.29887,6067.1665,6.043622,3.9827933,10.259367,6.1818843,9.4203959,263763,2105400.8,.87301707,,,,,,
6157,307,2018,610300,宝鸡市,4.8691053,7.3496747,10.684252,6518,610000,Shaanxi (province),7.3100309,4.789772,10.633854,7.3873982,6,5,36,2,3,23,.99667448,1.0067314,1.0005689,8.6495838,1123194,3859586.5,.92554981,.69,50.610001,48.689999,.090000004,99.300003,-.090000004,4.099144,6.1486454,10.363487,6438.1665,6.097815,4.0198612,10.301955,6.2330022,9.4204645,269502.63,2113611,.87552416,,,,,,
6158,307,2019,610300,宝鸡市,4.9149632,7.4230919,10.750679,6889,610000,Shaanxi (province),7.3159046,4.8458161,10.648529,7.3970952,6,5,36,2,3,23,.99680126,1.0066689,1.0006646,8.6281309,1139436,3873321.8,.92201793,.38999999,47.400002,52.209999,-.30000001,99.610001,.31,4.1452851,6.2217126,10.427032,6809.1665,6.1035638,4.0800185,10.3151,6.2455711,9.4215364,273073.03,2121136,.86970812,,,,,,
6159,307,2020,610300,宝鸡市,4.9606919,7.4960012,10.816696,7260,610000,Shaanxi (province),7.2927051,4.9092445,10.652592,7.3809271,6,5,36,2,3,23,.99692053,1.0066013,1.0007575,8.6210556,1083640,3884675.3,.91555756,,,,,,,4.1912885,6.2942734,10.490179,7180.1665,6.0918427,4.135963,10.331488,6.2437835,9.4196243,265232.97,2128121.3,.86146933,,,,,,
6160,308,2001,610400,咸阳市,4.4447374,5.4989104,8.8220444,217,610000,Shaanxi (province),5.3994179,4.4103246,8.7301016,5.7156243,6,5,13,2,3,10,.96738255,.9998017,1.16777,9.0327568,928992.25,4918476,.72890896,1.76,49.369999,48.869999,-.039999999,98.239998,.039999999,3.2613943,5.9563885,9.5229053,284,5.8985796,3.2342379,9.4839516,6.0318146,7.5606332,101609.25,1120036.6,.88387614,,,,,,
6161,308,2002,610400,咸阳市,4.5196757,5.6330881,8.9462023,588,610000,Shaanxi (province),5.5840816,4.4917064,8.9065275,5.8733268,6,5,13,2,3,10,.9688341,1.0008026,1.1650354,9.0529261,904488,4932809.5,.74882865,1.64,47.130001,51.220001,-.12,98.349998,.11,3.3350008,6.0895905,9.6439686,655,6.0148673,3.3070619,9.5758963,6.1421494,7.5747495,106635.16,1126717,.88839352,,,,,,
6162,308,2003,610400,咸阳市,4.5945282,5.7670174,9.0701303,959,610000,Shaanxi (province),5.6531215,4.5493684,8.9451561,5.9395208,6,5,13,2,3,10,.9702391,1.001748,1.1623992,9.0707474,991838.06,5141304.5,.75096267,1.75,46.700001,51.549999,.11,98.25,-.1,3.4085395,6.2226486,9.7649345,1026,6.1031303,3.3681741,9.6354818,6.2256131,7.590889,117560.11,1139119.3,.89204031,,,,,,
6163,308,2004,610400,咸阳市,4.6691384,5.9003263,9.1934986,1330,610000,Shaanxi (province),5.8420558,4.6677408,9.1515942,6.1113424,6,5,13,2,3,10,.97159708,1.002643,1.1598558,9.0737867,1038523.9,5189661,.76392424,1.72,47.93,50.34,-.029999999,98.269997,.02,3.4818723,6.3552299,9.8855362,1397,6.2748399,3.4819152,9.8159552,6.3922019,7.6059561,125199.97,1145581.3,.89663255,,,,,,
6164,308,2005,610400,咸阳市,4.7432375,6.0323596,9.3156672,1701,610000,Shaanxi (province),6.0583491,4.7266669,9.3493834,6.2926564,6,5,13,2,3,10,.97289711,1.003477,1.1574047,9.061471,1057578.8,5219486,.79111868,1.83,44.32,53.84,.11,98.160004,-.11,3.5547612,6.4867058,10.005181,1768,6.4674597,3.5331774,9.9873476,6.5715008,7.6201782,133468.28,1150508.5,.9071753,,,,,,
6165,308,2006,610400,咸阳市,4.8165541,6.1623149,9.4358892,2072,610000,Shaanxi (province),6.1680403,4.7837949,9.4386759,6.3915939,6,5,13,2,3,10,.97412992,1.0042366,1.1550453,9.0621929,1134851.4,5248103,.79967201,1.78,43.650002,54.580002,-.050000001,98.230003,.07,3.626967,6.6162448,10.123105,2139,6.6218991,3.5891533,10.124307,6.7173433,7.6241188,148280.83,1157555.3,.91405904,,,,,,
6166,308,2007,610400,咸阳市,4.888773,6.2894559,9.5535021,2443,610000,Shaanxi (province),6.2401557,4.8710575,9.4960995,6.4667621,6,5,13,2,3,10,.97530299,1.0049344,1.1527789,9.0663052,1252039.4,5279303.5,.79723454,1.8200001,43.360001,54.82,.039999999,98.18,-.050000001,3.6981976,6.7429671,10.238498,2510,6.7283998,3.6796107,10.220463,6.82165,7.6211214,154317.47,1165211.1,.91570807,,,,,,
6167,308,2008,610400,咸阳市,4.9594998,6.4130602,9.6678524,2814,610000,Shaanxi (province),6.4582715,4.9569654,9.7100973,6.6594467,6,5,13,2,3,10,.97642446,1.0055839,1.150612,9.0712013,1264665.6,5311983,.81776911,1.77,42.549999,55.68,-.050000001,98.230003,.050000001,3.7680655,6.8660078,10.350553,2881,6.8778939,3.7515261,10.360831,6.9670424,7.6221366,160634.03,1172138,.91929972,,,,,,
6168,308,2009,610400,咸阳市,5.0282936,6.5322824,9.7781401,3185,610000,Shaanxi (province),6.5728588,5.0265169,9.8217983,6.7659769,6,5,13,2,3,10,.97748417,1.0061723,1.1485511,9.0789089,1272817.6,5346242,.82438463,1.05,40.889999,58.060001,-.72000003,98.949997,.72000003,3.8361378,6.9844661,10.458419,3252,7.0496678,3.8437922,10.529982,7.1287804,7.6064706,161720.03,1179699,.92741251,,,,,,
6169,308,2010,610400,咸阳市,5.0947089,6.6463895,9.8836727,3556,610000,Shaanxi (province),6.8205566,5.1374917,10.054514,6.9909773,6,5,13,2,3,10,.97847611,1.0066955,1.1466042,9.0784369,1297475,5311706,.84331,1.02,40.540001,58.439999,-.029999999,98.980003,.029999999,3.9019394,7.0974698,10.561268,3623,7.2095132,3.9405172,10.663836,7.2845845,7.5943775,165103.23,1172885.3,.93095183,,,,,,
6170,308,2011,610400,咸阳市,5.1582942,6.7547507,9.9838667,3927,610000,Shaanxi (province),6.8232317,5.2327518,10.03571,7.008738,6,5,13,2,3,10,.97939408,1.0071508,1.1447766,9.0750647,1289941.9,5347563.5,.83068359,.75,42.619999,56.619999,-.27000001,99.239998,.25999999,3.9650145,7.2043095,10.658455,3994,7.3371968,4.0468493,10.778899,7.411345,7.5834823,169020.33,1179782,.93168765,,,,,,
